level,family,arm,root_id,stimulus,seed,peak_model_rate,integral_model_rate_s,peak_time_after_onset_s,sensory_peak_sum,trace_path
L0,sensitivity,retained_norm,720575940637088602,grating_180,17,0.0049877910937080735,0.006367377406821091,0.7850000000000001,1.6539334753205757,traces/f3e0bcba4a93899244176973867164669aefc0bf0f665f398651273a3f51a30e.npz
L0,sensitivity,retained_norm,720575940637088602,grating_270,17,0.0035215354937610773,0.004134756689613089,0.7199999999999998,3.3502253594671685,traces/1e4ea63a1b54544ce7ee7ce5f5e2a1fa3263a8f49b5fec39abef60db76d83d49.npz
L0,intervention,route_remove,720575940637088602,expand,17,0.0,0.0,0.0,0.7215053734609079,traces/bccd308a0d9c624711acda53da3fb6bfb262a3b75dd48740ab92b0caed039e82.npz
L0,intervention,route_remove,720575940637088602,recede,17,0.0,0.0,0.0,1.5161327067866193,traces/0f7ae4b8aa093103c37105b8d561a3836255b197fa9b70c224ca42fc5bbec7ad.npz
L0,intervention,route_remove,720575940637088602,grating_0,17,0.0,0.0,0.0,1.115160732878139,traces/b234c84748b72337c73802210da1c1c2e90b1a91dbf7e1062231aea99ca99aa3.npz
L0,intervention,matched_route,720575940637088602,expand,17,0.00034590561846744786,0.00019132958229232505,0.5699999999999998,0.7215053734609079,traces/8a08a881f4ff590ceb2d9a78ea95e709fad4556056d49ba365969bb04978db49.npz
L0,intervention,matched_route,720575940637088602,recede,17,0.002044071576505529,0.0020718240521632996,1.9700000000000002,1.5161327067866193,traces/d01f55e1be0dc9d1a72b14a77323abd35e6bd20eed40ee1f038da2ecec8cbdbc.npz
L0,intervention,matched_route,720575940637088602,grating_0,17,0.001560489529979085,0.0013947308497877092,1.3250000000000002,1.115160732878139,traces/06f5ac0e28c8e843fecc0306bdc92ccc64633c745f658a0d7d0170a7858344e6.npz
L0,intervention,lpi_remove,720575940637088602,expand,17,0.00034800823041680713,0.00019288492845277535,0.5699999999999998,0.7215053734609079,traces/f62fa14eb209b5ece501770630e3f25f6544030eb377895469bd0e8a6b21d79b.npz
L0,intervention,lpi_remove,720575940637088602,recede,17,0.0020463011204203264,0.0020769451033473725,1.9700000000000002,1.5161327067866193,traces/98efc97d757e0fa46f440a963596b7fc9290aa02c5d00a2393689b48648b2772.npz
L0,intervention,lpi_remove,720575940637088602,grating_0,17,0.001560489530306663,0.0013947310887069222,1.3250000000000002,1.115160732878139,traces/fd380d27efb09e0916655b480be2cab25fcac8d610699f3fb0579f3c24cffd6f.npz
L0,intervention,output_silence,720575940637088602,expand,17,0.0,0.0,0.0,0.7215053734609079,traces/36ab1538e226c7c8a945a12f1e5dda46f9ce304b0f40a6e3f3c958b045da6b42.npz
L0,intervention,output_silence,720575940637088602,recede,17,0.0,0.0,0.0,1.5161327067866193,traces/00b1dca1da282c6f7d50b24756e02cd436709d08b8af99b68b93e520a0798126.npz
L0,intervention,output_silence,720575940637088602,grating_0,17,0.0,0.0,0.0,1.115160732878139,traces/fb64a6441ece906386b123ee47266b61e22de4f660992c912bc5dd4a1e022de3.npz
L0,intervention,shuffle_space,720575940637088602,expand,17,0.0010763824775612484,0.00044161447713021674,0.5749999999999997,0.7215053734609079,traces/2047b92fb93b40b60e6603b05f445f26f694c04bac21ddd28a18701c9c87bd0d.npz
L0,intervention,shuffle_space,720575940637088602,expand,29,0.0004335042762126789,0.00019957607666807296,1.4049999999999998,0.7215053734609079,traces/6b5dd301e779f57ff9951db880a9fe0127f1678364a9e052e7e92def965700da.npz
L0,intervention,shuffle_space,720575940637088602,expand,43,0.0006017238153768068,0.0002978775934392598,0.1299999999999999,0.7215053734609079,traces/a0bfcba14bafa91a342e509a3d3a9f7f31d91bc6890993e24b17ee5a30b2abd9.npz
L0,intervention,shuffle_space,720575940637088602,recede,17,0.0018909385559884196,0.0014381463915406072,1.08,1.5161327067866193,traces/0ef99e0b74f5239b205b493efc2d44d3b8521f685b11b04852f4685db7ba54fb.npz
L0,intervention,shuffle_space,720575940637088602,recede,29,0.001316395722087484,0.001685951217437529,0.71,1.5161327067866193,traces/d7b6fdaa9bb9aa411ca25e343e848fe9b3abcd67b8063b6940d0b97b245a4e57.npz
L0,intervention,shuffle_space,720575940637088602,recede,43,0.0014151788389116008,0.0014503170619121228,2.4050000000000002,1.5161327067866193,traces/bea8c98753ca8344605cfa2c9e1df93159e4aba225ab53b277ffb3c8241274ff.npz
L0,intervention,shuffle_space,720575940637088602,grating_0,17,0.0012783647051027042,0.0013939929297284875,1.1099999999999999,1.115160732878139,traces/d224811ba6d114f24d13a49f3ed54a298b64337135fed637161a91b0257046b9.npz
L0,intervention,shuffle_space,720575940637088602,grating_0,29,0.0014526733058088815,0.0016363543347958274,1.315,1.115160732878139,traces/c8a3fb9129e05ad28efd8296bc470d9bd39cfa6678843dd27bc0ea1442fd67e8.npz
L0,intervention,shuffle_space,720575940637088602,grating_0,43,0.0011540262900323213,0.0013939384698543893,1.3199999999999998,1.115160732878139,traces/b7f6ae9a406f899854ce0c87ce75272560883e5b35ce2cce99e208c8cf9f5c61.npz
L0,intervention,sensory_lesion,720575940637088602,expand,17,0.00033760132221076055,0.00018288391381500699,0.5699999999999998,0.7215053734609079,traces/d6af9056d67cef9fa6823ffd681530f19ef0a53d20493fb04a8c229917c539cf.npz
L0,intervention,sensory_lesion,720575940637088602,recede,17,0.0019316448812286221,0.0018215399408765564,1.975,1.5158553417198128,traces/d83a7054854597181a1628b743f464e69a322a7ed90874424087e652e07e4ced.npz
L0,intervention,sensory_lesion,720575940637088602,grating_0,17,0.001560489529979085,0.0013947308497877092,1.3250000000000002,1.115160732878139,traces/fcc046f536c8ef755bc52b9b76c329821005f63242ac0c4c0333896b7eb7b088.npz
L0,intervention,matched_sensory,720575940637088602,expand,17,0.00033760132221076055,0.00018288391381500699,0.5699999999999998,0.707918676976594,traces/90953d396aa0844276d78bd6cd7b217df3497ec20328e8c38213d2b6397ca5b0.npz
L0,intervention,matched_sensory,720575940637088602,recede,17,0.002035760912082056,0.0020492407127755004,1.9700000000000002,1.515926557573561,traces/ecab32ec6642c8a283f19ee90e21ace68506776088f1d96033996038d844c855.npz
L0,intervention,matched_sensory,720575940637088602,grating_0,17,0.001560489529979085,0.0013947308497877092,1.3250000000000002,1.115160732878139,traces/841bc73d2d2431987f80972c331942eafe1306f3e000af6421bf41f0b27653ef.npz
L0,primary,intact,720575940611740569,expand,17,0.00035702860318567167,0.0001607315862518726,0.9649999999999999,0.7842806103647211,traces/a7dd3de1fdd23ee1aa573e8de916ebe8c0c28e920470cfdad031f27aab487555.npz
L0,primary,intact,720575940611740569,recede,17,0.002037163754949168,0.002385232056252823,1.6349999999999998,1.1999802880450403,traces/0c0c5f15c2f9014e3320b6dd65b04084a64d8283b7f98bebedb863ac012965e1.npz
L0,primary,intact,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/3ff7f5ffdbbaaf40ccf3ce9c27fdc7fb657689e9d445189a6f9dd354beadd4ae.npz
L0,primary,intact,720575940611740569,translate,17,0.0010953933264593655,0.0006271962407160811,0.8999999999999999,1.0587834686088589,traces/5b1cd93e69dd2788b2fec60ccd79ad89a771dc30c442ce353bdd4aeb009c9204.npz
L0,primary,intact,720575940611740569,grating_0,17,0.0008744084640707961,0.000889209054783125,1.12,0.9644470569017919,traces/e2d655f23d863fcc8fda3ccc1f09a1b2efd050251889963b622c1a20ff07d0e2.npz
L0,primary,intact,720575940611740569,grating_90,17,0.002158993117436283,0.0033720507433501945,1.7650000000000001,2.2430715904562364,traces/4faea446c44949f0762e662ac684b13978073ecac7ebf241a25c8a66b35e2b51.npz
L0,primary,intact,720575940611740569,grating_180,17,0.0030369996724198584,0.004209008473582687,1.0,1.7281119191872372,traces/433312df145e16c4bbb07cda0aa3a250496d520425799d0d28952a1e779d87f3.npz
L0,primary,intact,720575940611740569,grating_270,17,0.0016756306510478792,0.0014795832563746416,0.77,3.6704348783593086,traces/c24eb5cd5bbccc4d96fc1f853405bbb4f51b933ebb2f7c1eb97c3013610c1dae.npz
L0,primary,intact,720575940611740569,approach_20,17,0.0003178032854196892,8.77893538065411e-05,0.4249999999999998,2.3997782132970564,traces/175c756c6fdac7f4fe98957aa8016a0fff337d1a4163f264eff837a0e2501d5c.npz
L0,primary,intact,720575940611740569,approach_40,17,0.0003663016527800911,0.00012610319922912747,0.79,2.7166968924784474,traces/b22f98d5ff7fe863bfc784cc31cc7ac21e8fd5889907832790723768ce3a1c24.npz
L0,primary,intact,720575940611740569,approach_80,17,0.00038625480151778096,0.00017053787956454363,1.5150000000000001,2.568464463944184,traces/f4f37b5bade59c68b6160227714038f7b56c8503bfd5b0dc3c529db92c268680.npz
L0,primary,intact,720575940611740569,bright,17,0.00042588980321798755,0.00013500482422703226,0.6349999999999998,0.8885515521096768,traces/d48a71df95f25a819632d6dbce94e32645e7b8ea504c93612ecc36d55a980256.npz
L0,primary,intact,720575940611740569,small,17,0.00035702860318567167,0.00016073157598206521,0.9649999999999999,0.7842806103647211,traces/a0436af8df28b12c8e014b46cd1bf4d1d70a198debd51ace40c13af4a135f2de.npz
L0,primary,intact,720575940611740569,offset,17,0.000656654182363783,0.00041935384142283215,2.3899999999999997,0.44692719513219126,traces/d15994e7cd9fb1c1828c63c9b2af2900439fd6afaf7aca2fea5fbef7c157627d.npz
L0,primary,intact,720575940611740569,shuffle_time,17,0.004468185507237126,0.00985868682337998,2.13,3.5548176669311777,traces/a5a71896883a743bc679a6a95312aa1884e8cbc066604f6c0715f536e078c3eb.npz
L0,primary,intact,720575940611740569,blank,17,0.0,0.0,0.0,0.0,traces/bc112ba7db4fff97c1c768430665a43149f11619bac6b2f416ec41289ccbe6d8.npz
L0,sensitivity,spacing3,720575940611740569,expand,17,0.00037651954067172535,0.0001011194545631134,0.5150000000000001,1.0341304768905775,traces/88f8ffbff2da04e2d88640a14104b6b44b18ec71d3870852b58eee8277cf268e.npz
L0,sensitivity,spacing3,720575940611740569,recede,17,0.002950105919615384,0.0024645121071814,2.2,1.7726445230837586,traces/6d0fa30475849bbe6a0337c0aa9c1874ae17d1d35a602839071a56c516f0ec5b.npz
L0,sensitivity,spacing3,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/087ff301a19f28a1f88c8b8fc50910dfe03b214f3685360b60270e9742aae9a2.npz
L0,sensitivity,spacing3,720575940611740569,grating_0,17,0.0010026597922561595,0.0012173769693747576,1.62,0.9410040396036365,traces/485aabe44fb881483bcbfd4ab557b0a039349fd3a57f548637f864037ef06bf7.npz
L0,sensitivity,spacing3,720575940611740569,grating_90,17,0.002439141856872763,0.0032540003639829913,1.975,2.404088649126004,traces/8faf2450ea37c19deef742694f482616a60c720102c110c27f18ab9b53dd187e.npz
L0,sensitivity,spacing3,720575940611740569,grating_180,17,0.003170750715237046,0.004669903712925222,1.13,1.836525256651468,traces/370bcd81da27c50789c9ca342b7678b2c26f77f36193488952a7eab490afa08c.npz
L0,sensitivity,spacing3,720575940611740569,grating_270,17,0.001271175289959501,0.0013940189129251121,2.05,4.573933200499925,traces/e09f563ac346d6e52675673a0fca7bebb424609ac930655d65f2d7fac26c9244.npz
L0,sensitivity,spacing7,720575940611740569,expand,17,0.00035751287400063135,0.00017504212708744417,1.42,0.7050461615020062,traces/1a1de9b80d68a5b3e0f984da295d918c334a02f65c41325f2883f9f56d7ab587.npz
L0,sensitivity,spacing7,720575940611740569,recede,17,0.0016154596015479125,0.0020436602380877146,1.0699999999999998,0.8833606888048116,traces/9ee5d8453f437847410222bbb6f372a064e46af95fed9b1414b0fa1cfbcb6450.npz
L0,sensitivity,spacing7,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/c5855ff0529fc9fedea06a3bdd87088bc3e1df43061ab347a8c4247461b864f8.npz
L0,sensitivity,spacing7,720575940611740569,grating_0,17,0.000389369642985006,0.000380174616335212,0.5449999999999999,0.3557930231808655,traces/0d9aa88b6e5609de461a061f9f9e82276a2b9bf466cb4826b712a3daebf151ef.npz
L0,sensitivity,spacing7,720575940611740569,grating_90,17,0.0021131896202357205,0.002864371614769709,1.56,1.581520608078661,traces/3aea5d4e8405d8533c210864de1467c042fa8007212206dc1cca67ce4bdd24a6.npz
L0,sensitivity,spacing7,720575940611740569,grating_180,17,0.002327433382769125,0.003290761312369845,0.8649999999999998,1.279842762081035,traces/bf08f2f13200332198609967a28909c77068216c0a12402c50369e1e8d199233.npz
L0,sensitivity,spacing7,720575940611740569,grating_270,17,0.0016495277664755543,0.001624798123729335,0.565,1.7897844725861263,traces/b42bf29dae0dc2664f8190ecdf8c362ca788b316e658b65c6e9e6cf5347778a8.npz
L0,sensitivity,mirror,720575940611740569,expand,17,0.0010376127220709456,0.001168928994642677,0.605,1.1764302677053875,traces/b392f297c9567b033ebd021265c8d0c12164ad7f5e551ceef1878fbb2fe40fb9.npz
L0,sensitivity,mirror,720575940611740569,recede,17,0.0015312442678683078,0.0013136053163240189,1.9449999999999998,0.8162954670238576,traces/6e54ea5cc1801a592411e1b5e492926e81849fbf29c8df80f1e668e5437fbb03.npz
L0,sensitivity,mirror,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/3acab4ffa3f10f3bc50257376eea9b479c854ad986521e59848cde3daa27f9f8.npz
L0,sensitivity,mirror,720575940611740569,grating_0,17,0.0008291787745012148,0.0008890337446691302,2.075,0.9366563805826236,traces/ad476c82e6cfb2ce13018f8ff9b58da79545ff0dc80883efe22ca6395e92eb8b.npz
L0,sensitivity,mirror,720575940611740569,grating_90,17,0.002158993117436283,0.0033720507433501945,1.7650000000000001,2.2430715904562364,traces/91625fe6064cd155d9578646226fa929b1da262aafe7a96d0d53967e8bef2e78.npz
L0,sensitivity,mirror,720575940611740569,grating_180,17,0.0033364026638673756,0.004208856137850168,1.1800000000000002,1.6338401852886717,traces/b1555503053146ed7322bab2017167f52828ab7e4aa0aca65e0dc8bbb8dfb195.npz
L0,sensitivity,mirror,720575940611740569,grating_270,17,0.0016756306510478792,0.0014795832563746416,0.77,3.6704348783593086,traces/9ac5032fa16ead39eccc9a785583186c19908bca2dd4638f4b7493bb644f4b80.npz
L0,sensitivity,axes_minus45,720575940611740569,expand,17,0.00063152793068539,0.000448851878073319,1.045,0.9494087805906268,traces/e5266a8f4ca771122279d2992ad990be812e77d44e9a1b74247f78fbc2c655c3.npz
L0,sensitivity,axes_minus45,720575940611740569,recede,17,0.0020154224470009465,0.002068603831053945,1.605,1.4692103649490718,traces/8a6eafde81bb836038b36b765cb5cd545cb655d18a7f848167f21f56d8fe8bc6.npz
L0,sensitivity,axes_minus45,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/48a9b762ff2a54937100a440170cce9d62861dd67aa64d0b971f0a774078b7c0.npz
L0,sensitivity,axes_minus45,720575940611740569,grating_0,17,0.0033472449665206266,0.004183359061138751,1.025,2.8812508609330907,traces/4614ab61ca3d96f3f3b29907ef94faa6109f68fb61ca2c527bbd68a4dece4a3d.npz
L0,sensitivity,axes_minus45,720575940611740569,grating_90,17,0.004304740585285628,0.00745557009222015,0.8249999999999997,3.5172064192828145,traces/e8fa427cfbcaa8b7c8c3a42a99d6916bc23fedf48aa112fad31d1247e89ab5c8.npz
L0,sensitivity,axes_minus45,720575940611740569,grating_180,17,0.004008505793744846,0.005571846172572115,2.045,4.567047583727815,traces/5865375658127efc3ffabbbe6aca72315e5b31e98895239d0bd3a8984780f342.npz
L0,sensitivity,axes_minus45,720575940611740569,grating_270,17,0.0017301531942254202,0.002297233340216347,0.81,3.5121081036365744,traces/16462c3637b97430181d416f142ba4c50b86bb8ff237278e322d753f4207d46f.npz
L0,sensitivity,axes_plus45,720575940611740569,expand,17,0.0009315319315044074,0.0003178979589687167,0.46999999999999975,0.8261294513044469,traces/4fc1a8dff8aac66984963396bc605bea55a03891a8725b94e72688bf137dae2b.npz
L0,sensitivity,axes_plus45,720575940611740569,recede,17,0.0019136744448159273,0.002146062166331883,2.2750000000000004,1.460355083633527,traces/662fefb8168592ceb1e3a39afcdb8997e0f89b2f7707f6be834758f1007ad1a7.npz
L0,sensitivity,axes_plus45,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/33436b1348876fa26db41505a2b4f3af0f9c10d8eac6e3dc697c0a52721348e7.npz
L0,sensitivity,axes_plus45,720575940611740569,grating_0,17,0.00173158974923854,0.0022969600970970823,1.13,3.92299240772162,traces/7a5f72a6348723c0dfa30888ee58239a9c6a6a30d900f9015e5bf151179f5841.npz
L0,sensitivity,axes_plus45,720575940611740569,grating_90,17,0.0024641871701631102,0.0041833326413561935,1.83,2.3961743181199697,traces/745b4d9ff018a5d9e0afc26d447c7c72633ad62caef42b0d160d460b0efdd8a8.npz
L0,sensitivity,axes_plus45,720575940611740569,grating_180,17,0.004905601361476252,0.0074582817297423115,1.25,3.7852270914074553,traces/5aba7c4394a45de43af7e41d8061bb63525f70b01df9d967b4f19901b2607d53.npz
L0,sensitivity,axes_plus45,720575940611740569,grating_270,17,0.0037303523141855757,0.005569441006484337,0.815,4.62365811968438,traces/3da05bf850dd996762af12b459dd1dfe1a34fd42fa677343a39fb155191ea4c9.npz
L0,sensitivity,tau20ms,720575940611740569,expand,17,0.00037799264246262255,8.659248589355946e-05,0.9049999999999998,0.6061066934388772,traces/66bb63f5f8dd4796efa8e41b9289d9980b756a56cfe7fddbf4a575de8b16cb44.npz
L0,sensitivity,tau20ms,720575940611740569,recede,17,0.0012610495488665193,0.0009610761245194459,1.835,0.7940192565517654,traces/798c3068d2f804ab8988af8c530c063c7cbec5bc05874e110339d600e0a48ed1.npz
L0,sensitivity,tau20ms,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/1e66b8a287b049c8de527fb6feacd543b2337bd29aa64c7d4a5ca8b2fff240f5.npz
L0,sensitivity,tau20ms,720575940611740569,grating_0,17,0.0007625962469470768,0.0003539824906131861,1.0750000000000002,0.8209765715999802,traces/7749f00814aca84fedfe90a4bbba572cc2b0e2077c8aadaa50afb4d813ac5be1.npz
L0,sensitivity,tau20ms,720575940611740569,grating_90,17,0.001694264407307767,0.001357044468774405,0.7250000000000001,2.01355345068787,traces/801f55ac51ad360e6ab34b23ef4204d2c373337b2f50eee58db24288bf81f497.npz
L0,sensitivity,tau20ms,720575940611740569,grating_180,17,0.0025471762805261465,0.0016940570158636252,0.9550000000000001,1.135577064956665,traces/a479446f34b2210cf21b0b7024097a5c8655dab33829ac889f60406d3fb1ac70.npz
L0,sensitivity,tau20ms,720575940611740569,grating_270,17,0.0014900022258317268,0.0006100777617932211,0.7250000000000001,3.1826107714370533,traces/8ede731b4912d5db6f73aa3425930ff09cc6b00578c800d771903f9ce2832674.npz
L0,sensitivity,tau100ms,720575940611740569,expand,17,0.0003708345407835238,0.0002580286448782707,1.0350000000000001,1.1576283701114083,traces/22730401adfcfad1d8a435aad6759a72a09aef56e9ba5ec7a70a501246110593.npz
L0,sensitivity,tau100ms,720575940611740569,recede,17,0.003237620828432455,0.004594266713613086,1.6800000000000002,1.9964470905177587,traces/4cef866fce5e6cd5a812fe66c7f89bd4bdd69089cded826c923d4f87d0c46b0b.npz
L0,sensitivity,tau100ms,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/0c13697f46d9e27e994fb757181d84550a8d28e2058b8f3a628be2a8fa55b6b1.npz
L0,sensitivity,tau100ms,720575940611740569,grating_0,17,0.0012580781257258032,0.0018660399614986258,1.17,1.2170730556233609,traces/af35ac38452e6cc1c4e422d6c75ddf58e0bada6b938f434cd8e16e6fd0978627.npz
L0,sensitivity,tau100ms,720575940611740569,grating_90,17,0.003472847336972299,0.006120775663117322,1.9100000000000001,3.3923830273227162,traces/c95e1f0f4b78c60043a0e36768dd76980299190e0b5b655dc87cadbc41a8e8b4.npz
L0,sensitivity,tau100ms,720575940611740569,grating_180,17,0.004482158227737098,0.007613440777895324,1.185,2.551875654782104,traces/21ca6b9a380b69a758bfb2af4214967337592cc494574866c4f484804a9b414b.npz
L0,sensitivity,tau100ms,720575940611740569,grating_270,17,0.0023585775180518425,0.0028101406160755417,0.875,5.334251466745,traces/1891fe04f7a8323c45e737bb92f2882322fb9f0464f8d9df7de8ab3f064050ea.npz
L0,sensitivity,gain_half,720575940611740569,expand,17,0.0001887729336165419,8.489330602260628e-05,0.9649999999999999,0.7842806103647211,traces/a346773f2faf362fef6667f1d64afa6dcc9b0036312ecb95f7c2f09ab9eb77c3.npz
L0,sensitivity,gain_half,720575940611740569,recede,17,0.001020943375682556,0.001200185128520285,1.6400000000000001,1.1999802880450403,traces/f21d92fbde5c4fb79cdc89f968dc9462f842fa747e0ee0639b42a0fda0b411c8.npz
L0,sensitivity,gain_half,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/317dbe932119d6400cee2fdbb64ab4d9ca161013d41b1ef06938682fd40bc2ac.npz
L0,sensitivity,gain_half,720575940611740569,grating_0,17,0.00043720423203539807,0.0004446045273915625,1.12,0.9644470569017919,traces/eae69bc18e7ac8a80fad8d2457c4b63421f89fa397a21c527ffb46753ee4b3b2.npz
L0,sensitivity,gain_half,720575940611740569,grating_90,17,0.001081482820115384,0.0016914371554657853,1.7650000000000001,2.2430715904562364,traces/30430a0113fbcb4314ad33252d2bb5b632b9221dfa3ea503a8298ed3e34330f1.npz
L0,sensitivity,gain_half,720575940611740569,grating_180,17,0.0015184998362099292,0.0021045042367913436,1.0,1.7281119191872372,traces/a95fc6d4bb5ea4bf901392d8c2c8597775071b11265dc6e969817541f1e1c281.npz
L0,sensitivity,gain_half,720575940611740569,grating_270,17,0.0008905960893558383,0.000840633864115367,0.77,3.6704348783593086,traces/d326748c259685c5dc052b2d630b13066eea83b175f990b7ee4feef0731e381e.npz
L0,sensitivity,gain_double,720575940611740569,expand,17,0.0006359192488979855,0.0002888827536154137,0.9649999999999999,0.7842806103647211,traces/69d7df12b9640f0a4939c9f02f60e076bcfdb4849e81fa3f6e82b21ca72de9df.npz
L0,sensitivity,gain_double,720575940611740569,recede,17,0.004055718552409107,0.004710548946969897,1.6349999999999998,1.1999802880450403,traces/42df28bfb21f0476908bed238c06011d71de5cc20ba68e2205b09d1ef64e1523.npz
L0,sensitivity,gain_double,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/caba9fba13c98cf6ee0c75eb1a61454a0d15e6570622117e1c7905850597cab8.npz
L0,sensitivity,gain_double,720575940611740569,grating_0,17,0.0017488169281415923,0.00177841810956625,1.12,0.9644470569017919,traces/be17f70a65e5e81ec88cf7f1d893cd53e00d8c1530d6fc3758c7cd600c9999d1.npz
L0,sensitivity,gain_double,720575940611740569,grating_90,17,0.004302100268251572,0.006700807216374883,0.7650000000000001,2.2430715904562364,traces/badd3188354782d004e6665ec5ed98e3b8fc6edf91b19e4602b6818f8a7e5955.npz
L0,sensitivity,gain_double,720575940611740569,grating_180,17,0.006073999344839717,0.008418016947165374,1.0,1.7281119191872372,traces/1700a69fc39a2a66c583e24786e765e8f12d6a7b19e0ab73cfa711776b3c6cf5.npz
L0,sensitivity,gain_double,720575940611740569,grating_270,17,0.0029293038534756836,0.002250048850764284,0.77,3.6704348783593086,traces/78c34738c8b7cac88e0c40ab491baad3613b6c9f666be9e2e19ba3a835c917a1.npz
L0,sensitivity,lpi_zero,720575940611740569,expand,17,0.00039806314344286836,0.00017944684498276295,0.9649999999999999,0.7842806103647211,traces/ec5794f4bba71b058cd051aacbbf9689be7a9d56304a27a548b5f779b2b6c6da.npz
L0,sensitivity,lpi_zero,720575940611740569,recede,17,0.0020467485596401187,0.0024156407348775054,1.6400000000000001,1.1999802880450403,traces/478ade21b79cbdf83ff56ea4f0ca9d70f07844c7dd5543c838715c57a5b237b1.npz
L0,sensitivity,lpi_zero,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/16e139748ecc417f0ef9add2f043a0a90847da77027d1ac1390d5288b4ca5982.npz
L0,sensitivity,lpi_zero,720575940611740569,grating_0,17,0.0008744084640707961,0.000889209054783125,1.12,0.9644470569017919,traces/becd3c3829f851dcd32d3d59a2b3d4c5960aae3f3b97b19a22ac862da4394ce8.npz
L0,sensitivity,lpi_zero,720575940611740569,grating_90,17,0.002166938163025252,0.003393697878512947,1.7650000000000001,2.2430715904562364,traces/2048aa59facd1229eedfae210f7a7d26c6f9d40444cf3cd274aba579f6e6922c.npz
L0,sensitivity,lpi_zero,720575940611740569,grating_180,17,0.0030369996724198584,0.004209008473582687,1.0,1.7281119191872372,traces/fdc75f5344a74bec40c844750918c4f4eedc346536e1b8191daea72f280ce730.npz
L0,sensitivity,lpi_zero,720575940611740569,grating_270,17,0.0018867581067341468,0.0018903489346164914,1.77,3.6704348783593086,traces/00f9f6137e1595efa67b77a63ba73fcf59b335cd4520a01724824a1087ccc4fd.npz
L0,sensitivity,lpi_half,720575940611740569,expand,17,0.0003775458672330838,0.00016978661204521256,0.9649999999999999,0.7842806103647211,traces/dd11641bd1bbaa2f8ac6abb24afa7b695dd4be30daea815e0d098ec807bdc8c9.npz
L0,sensitivity,lpi_half,720575940611740569,recede,17,0.002041886751365112,0.00240037025704057,1.6400000000000001,1.1999802880450403,traces/d3c92721351e0e4eca0e9c9a02939872e108ecebf8ef0ec7df254bbd6537970b.npz
L0,sensitivity,lpi_half,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/9ce8597f7f717b876d4676122780320225e8f27424cd56416fccd9bd819ba941.npz
L0,sensitivity,lpi_half,720575940611740569,grating_0,17,0.0008744084640707961,0.000889209054783125,1.12,0.9644470569017919,traces/f4c7a0e4e59b708e9f513c393963e0c5ebeb36353bed62d391e28c5db09e9619.npz
L0,sensitivity,lpi_half,720575940611740569,grating_90,17,0.002162965640230768,0.0033828743109315705,1.7650000000000001,2.2430715904562364,traces/eb6522a348d5407b3d0a72a5dfaa69a2d108daff509626ac17bdef33f55b2c72.npz
L0,sensitivity,lpi_half,720575940611740569,grating_180,17,0.0030369996724198584,0.004209008473582687,1.0,1.7281119191872372,traces/1ef174eb2177a01349493c74b7cebee01d59ce7c2d226ba15257ade682ae8c77.npz
L0,sensitivity,lpi_half,720575940611740569,grating_270,17,0.0017811921787116766,0.001681267728230734,0.77,3.6704348783593086,traces/72d4a99cc68f5ff4c7d4b24a73ac9693e29db883bf00dc606cf1d5f0f9e6198f.npz
L0,sensitivity,lpi_double,720575940611740569,expand,17,0.00031795962444899277,0.00014444137680770684,0.9649999999999999,0.7842806103647211,traces/def488bcfea4a35c4a1d36379dad85e73116f85f6320aaf2132812f27cdf5c01.npz
L0,sensitivity,lpi_double,720575940611740569,recede,17,0.0020278592762045535,0.0023552744734849484,1.6349999999999998,1.1999802880450403,traces/8220eaa5b2fb07efcd8c69dc34fff4508e455eaa82041eaf1a75b97fbb6c8460.npz
L0,sensitivity,lpi_double,720575940611740569,dim,17,0.0,0.0,0.0,0.0,traces/a38a312effdc35045e95de63da346a06727fe75ba6ead438823193cfa1131d09.npz
L0,sensitivity,lpi_double,720575940611740569,grating_0,17,0.0008744084640707961,0.000889209054783125,1.12,0.9644470569017919,traces/1932e042db9018b9d89ca53e3b308e14c25748aa46fa08c6bd8222895cb79e50.npz
L0,sensitivity,lpi_double,720575940611740569,grating_90,17,0.002151050134125786,0.0033504036081874414,0.7650000000000001,2.2430715904562364,traces/9ea0bd29bedf5e1f5f85f2d74734188b89b8fd249a308de8c4a0426cc996d31e.npz
L0,sensitivity,lpi_double,720575940611740569,grating_180,17,0.0030369996724198584,0.004209008473582687,1.0,1.7281119191872372,traces/69236af741dcc9c379863333031709556019b87b743a6cf1b99d204e27b163c9.npz
L0,sensitivity,lpi_double,720575940611740569,grating_270,17,0.0014646519267378418,0.001125024425382142,0.77,3.6704348783593086,traces/897166a4c212887e5e744dc431038b152d6a1d15697d4028f10ac17abf83b0ac.npz
