run,target,paired,intervention,paired_depression,control_depression,selective_depression,plastic_synapse_groups_changed,restoration_exact,replay_exact,plastic_only_depression,wall_seconds,baseline_A_PN,baseline_A_KC,baseline_A_MBON_app,baseline_A_MBON_av,baseline_A_DAN_app,baseline_A_DAN_av,baseline_A_APL,baseline_B_PN,baseline_B_KC,baseline_B_MBON_app,baseline_B_MBON_av,baseline_B_DAN_app,baseline_B_DAN_av,baseline_B_APL,post_A_PN,post_A_KC,post_A_MBON_app,post_A_MBON_av,post_A_DAN_app,post_A_DAN_av,post_A_APL,post_B_PN,post_B_KC,post_B_MBON_app,post_B_MBON_av,post_B_DAN_app,post_B_DAN_av,post_B_APL
av-1701-B-remove_kc_mbon,av,B,remove_kc_mbon,,,,230,True,,,4.797901708021527,0.051510126091827736,0.0774694190914251,0.07332380102329106,0.0,0.006563290593450884,2.771366773076516e-13,0.08378097484699167,0.051273107088126095,0.1299506084241254,0.11744916897303598,0.0,0.01062721315375508,0.0010506455944413102,0.12299291789761893,0.051510126091827736,0.0774694190914251,0.07332380102329106,0.0,0.006563290593450884,2.771366773076516e-13,0.08378097484699167,0.051273107088126095,0.1299506084241254,0.11744916897303598,0.0,0.01062721315375508,0.0010506455944413102,0.12299291789761893
av-1701-A-no_apl,av,A,no_apl,0.17543183094799408,0.03840487506427981,0.13702695588371427,87,True,,0.17543183094799408,4.724954667006386,0.05398178642117465,0.09331953439235387,0.08968057232397868,0.07844773652137871,0.01037119740982344,0.00042357991646787,0.0,0.055695030298580334,0.17462676707416408,0.158436229687189,0.15962270502296755,0.016888374488053044,0.0015211051297918416,0.0,0.05398301495261862,0.09335824691158648,0.09049330188353114,0.06468550646970742,0.010855910220603662,0.0011496067857299764,0.0,0.0556958859404368,0.17465499694918993,0.15879635270575504,0.1534924149791381,0.017115365980777838,0.001839509848098896,0.0
av-1701-B-no_apl,av,B,no_apl,0.3261900578340172,0.06332033008867632,0.2628697277453409,246,True,,0.3261900578340172,4.598626666993368,0.05398178642117465,0.09331953439235387,0.08968057232397868,0.07844773652137871,0.01037119740982344,0.00042357991646787,0.0,0.055695030298580334,0.17462676707416408,0.158436229687189,0.15962270502296755,0.016888374488053044,0.0015211051297918416,0.0,0.05398219881519079,0.09333265779767075,0.0899666101488655,0.0734803999501355,0.010550564576364888,0.0006829199907113647,0.0,0.05570161685024264,0.17484812565221275,0.16138955569357,0.10755536563990349,0.01887452837582855,0.004188797763727566,0.0
av-1701-A-no_recurrence,av,A,no_recurrence,0.1709200650852023,0.03704046067970501,0.1338796044054973,85,True,,0.1709200650852023,4.924415791989304,0.048780487804480584,0.08997892758934475,0.09032559511904537,0.07901592243999209,0.0,0.0,0.0,0.048780487804480584,0.16294334367983535,0.1554063585989471,0.15570994587182524,0.0,0.0,0.0,0.048780487804480584,0.08997892758934475,0.09032559511904537,0.06551051583378134,0.0,1e-323,0.0,0.048780487804480584,0.16294334367983535,0.1554063585989471,0.1499423777443209,0.0,1e-323,0.0
av-1701-B-no_recurrence,av,B,no_recurrence,0.3221066813564467,0.05903477677265312,0.2630719045837936,241,True,,0.3221066813564467,4.826912040996831,0.048780487804480584,0.08997892758934475,0.09032559511904537,0.07901592243999209,0.0,0.0,0.0,0.048780487804480584,0.16294334367983535,0.1554063585989471,0.15570994587182524,0.0,0.0,0.0,0.048780487804480584,0.08997892758934475,0.09032559511904537,0.07435123509726188,0.0,1e-323,0.0,0.048780487804480584,0.16294334367983535,0.1554063585989471,0.10555473195285967,0.0,1e-323,0.0
av-1701-A-shuffle_pn_weights,av,A,shuffle_pn_weights,0.2364156378260439,0.02636973098261275,0.21004590684343116,72,True,,0.2364156378260439,4.730711625015829,0.052398162287194294,0.07475231462720047,0.06882708684435726,0.053663736876344306,0.0044708735069778635,1.430262740304252e-14,0.07947052166912588,0.051598220152822435,0.14664176833357853,0.13009495118252212,0.13957090086232332,0.007611819000079122,9.522230641991563e-14,0.12930314146123392,0.05238498149810232,0.07467923741293706,0.0694039287942424,0.040976790294594376,0.0048968933967201205,1.9647035859846435e-14,0.08004139004615367,0.051594265777256974,0.14660480013129693,0.1302596687213742,0.13589045375358294,0.0077274120631556,9.9943484510034e-14,0.1294564775723014
av-1701-B-shuffle_pn_weights,av,B,shuffle_pn_weights,0.28350090125530947,0.056998806359360166,0.2265020948959493,237,True,,0.28350090125530947,5.141995999991195,0.052398162287194294,0.07475231462720047,0.06882708684435726,0.053663736876344306,0.0044708735069778635,1.430262740304252e-14,0.07947052166912588,0.051598220152822435,0.14664176833357853,0.13009495118252212,0.13957090086232332,0.007611819000079122,9.522230641991563e-14,0.12930314146123392,0.05239495454084103,0.07473544795429352,0.0689788837565829,0.050604967929609904,0.0045649961185679905,1.5445687332408132e-14,0.07961161004385855,0.0515567775682594,0.1462387463831559,0.13178052465723744,0.10000242467883921,0.008910700815231702,1.7240616174885023e-13,0.13092964855047687
av-1701-A-unpaired,av,A,intact,0.0,0.0,0.0,0,True,,0.0,4.73164879201795,0.05156339744948018,0.07781907096363656,0.07078002072329878,0.05933891337790369,0.004472704185615972,2.2844463629834528e-14,0.08114813158318873,0.05137741073610898,0.13107017395763437,0.112911179723297,0.11194038321728088,0.00677360761561452,1.1279932930093902e-13,0.1184218657502974,0.05156339744948018,0.07781907096363656,0.07078002072329878,0.05933891337790369,0.004472704185615972,2.2844463629834528e-14,0.08114813158318873,0.05137741073610898,0.13107017395763437,0.112911179723297,0.11194038321728088,0.00677360761561452,1.1279932930093902e-13,0.1184218657502974
av-1701-B-unpaired,av,B,intact,0.0,0.0,0.0,0,True,,0.0,4.767353917006403,0.05156339744948018,0.07781907096363656,0.07078002072329878,0.05933891337790369,0.004472704185615972,2.2844463629834528e-14,0.08114813158318873,0.05137741073610898,0.13107017395763437,0.112911179723297,0.11194038321728088,0.00677360761561452,1.1279932930093902e-13,0.1184218657502974,0.05156339744948018,0.07781907096363656,0.07078002072329878,0.05933891337790369,0.004472704185615972,2.2844463629834528e-14,0.08114813158318873,0.05137741073610898,0.13107017395763437,0.112911179723297,0.11194038321728088,0.00677360761561452,1.1279932930093902e-13,0.1184218657502974
sensitivity-half_dt-A,app,A,intact,0.5580650761086756,0.05907364381443203,0.4989914322942436,609,True,,0.5580650761086756,9.182609290990513,0.05156339745233471,0.0778190709626509,0.07078002073889214,0.059338913410979806,0.004472704188277599,5.6314103212794417e-14,0.08114813156504701,0.0513774107381039,0.13107017397395465,0.11291117976570055,0.11194038332931067,0.006773607607664836,3.0248441144647004e-13,0.11842186577188435,0.05156339745233471,0.0778190709626509,0.03128016307826866,0.059338913410979806,0.0010565085410793149,5.6314103212794417e-14,0.08114813156504701,0.0513774107381039,0.13107017397395465,0.10624110494955424,0.11194038332931067,0.00614939486791558,3.0248441144647004e-13,0.11842186577188435
sensitivity-half_dt-B,app,B,intact,0.4749681734140364,0.09859361401678557,0.37637455939725084,1518,True,,0.4749681734140364,9.068559625011403,0.05156339745233471,0.0778190709626509,0.07078002073889214,0.059338913410979806,0.004472704188277599,5.6314103212794417e-14,0.08114813156504701,0.0513774107381039,0.13107017397395465,0.11291117976570055,0.11194038332931067,0.006773607607664836,3.0248441144647004e-13,0.11842186577188435,0.05156339745233471,0.0778190709626509,0.06380156269406173,0.059338913410979806,0.003817790053061538,5.6314103212794417e-14,0.08114813156504701,0.0513774107381039,0.13107017397395465,0.05928196295436185,0.11194038332931067,0.0018437388074371704,3.0248441144647004e-13,0.11842186577188435
sensitivity-half_eta-A,app,A,intact,0.36518162076126315,0.036950085935598787,0.32823153482566436,618,True,,0.36518162076126315,4.588660291978158,0.05156339744948018,0.07781907096363656,0.07078002072329878,0.05933891337790369,0.004472704185615972,2.2844463629834528e-14,0.08114813158318873,0.05137741073610898,0.13107017395763437,0.112911179723297,0.11194038321728088,0.00677360761561452,1.1279932930093902e-13,0.1184218657502974,0.05156339744948018,0.07781907096363656,0.04493245803804874,0.05933891337790369,0.002082735953042472,2.2844463629834528e-14,0.08114813158318873,0.05137741073610898,0.13107017395763437,0.10873910192943134,0.11194038321728088,0.0063827252661651296,1.1279932930093902e-13,0.1184218657502974
sensitivity-half_eta-B,app,B,intact,0.3070216597630514,0.060644698381605466,0.24637696138144594,1518,True,,0.3070216597630514,4.677150417002849,0.05156339744948018,0.07781907096363656,0.07078002072329878,0.05933891337790369,0.004472704185615972,2.2844463629834528e-14,0.08114813158318873,0.05137741073610898,0.13107017395763437,0.112911179723297,0.11194038321728088,0.00677360761561452,1.1279932930093902e-13,0.1184218657502974,0.05156339744948018,0.07781907096363656,0.06648758771509054,0.05933891337790369,0.004069882242856991,2.2844463629834528e-14,0.08114813158318873,0.05137741073610898,0.13107017395763437,0.07824500191884616,0.11194038321728088,0.0035661559201692174,1.1279932930093902e-13,0.1184218657502974
sensitivity-double_eta-A,app,A,intact,0.7070344174553251,0.08172139105374454,0.6253130264015806,618,True,,0.7070344174553251,4.527893124992261,0.05156339744948018,0.07781907096363656,0.07078002072329878,0.05933891337790369,0.004472704185615972,2.2844463629834528e-14,0.08114813158318873,0.05137741073610898,0.13107017395763437,0.112911179723297,0.11194038321728088,0.00677360761561452,1.1279932930093902e-13,0.1184218657502974,0.05156339744948018,0.07781907096363656,0.020736110003725383,0.05933891337790369,0.0006108544323710494,2.2844463629834528e-14,0.08114813158318873,0.05137741073610898,0.13107017395763437,0.10368392105078982,0.11194038321728088,0.005911748701264765,1.1279932930093902e-13,0.1184218657502974
sensitivity-double_eta-B,app,B,intact,0.6158381941452233,0.1391096521138956,0.47672854203132775,1531,True,,0.6158381941452233,4.482946375006577,0.05156339744948018,0.07781907096363656,0.07078002072329878,0.05933891337790369,0.004472704185615972,2.2844463629834528e-14,0.08114813158318873,0.05137741073610898,0.13107017395763437,0.112911179723297,0.11194038321728088,0.00677360761561452,1.1279932930093902e-13,0.1184218657502974,0.05156339744948018,0.07781907096363656,0.06093383666386637,0.05933891337790369,0.0035486408797984533,2.2844463629834528e-14,0.08114813158318873,0.05137741073610898,0.13107017395763437,0.04337616270369503,0.11194038321728088,0.0008272756019927133,1.1279932930093902e-13,0.1184218657502974
sensitivity-gain075-A,app,A,intact,0.48007369466456473,0.045057860790641,0.43501583387392373,585,True,,0.48007369466456473,4.671146583015798,0.051018174887082005,0.05907489698822449,0.04099238984649725,0.03303585275406713,0.0023955701858318847,3.602008891476173e-14,0.04826809352965103,0.05078532184426791,0.10032678208729574,0.06643978435309553,0.0661393969974771,0.0037412601964426704,2.458380740301807e-13,0.06882928375777222,0.051018174887082005,0.05907489698822449,0.02131302179975913,0.03303585275406713,0.0010294404045729595,3.602008891476173e-14,0.04826809352965103,0.05078532184426791,0.10032678208729574,0.06344614979875354,0.0661393969974771,0.003530930039151785,2.458380740301807e-13,0.06882928375777222
sensitivity-gain075-B,app,B,intact,0.4049801179751552,0.0752005725911874,0.3297795453839678,1485,True,,0.4049801179751552,4.748412541986909,0.051018174887082005,0.05907489698822449,0.04099238984649725,0.03303585275406713,0.0023955701858318847,3.602008891476173e-14,0.04826809352965103,0.05078532184426791,0.10032678208729574,0.06643978435309553,0.0661393969974771,0.0037412601964426704,2.458380740301807e-13,0.06882928375777222,0.051018174887082005,0.05907489698822449,0.037909738658159484,0.03303585275406713,0.002178488172055505,3.602008891476173e-14,0.04826809352965103,0.05078532184426791,0.10032678208729574,0.03953299264753503,0.0661393969974771,0.0018730088576761007,2.458380740301807e-13,0.06882928375777222
sensitivity-gain125-A,app,A,intact,0.617179067705627,0.06784994130617372,0.5493291263994533,626,True,,0.617179067705627,4.593335790996207,0.05191929009951411,0.09165169282560051,0.10183556651338208,0.08576311534355985,0.0068920402386856575,1.8193997804898238e-14,0.11653653678460868,0.05180799842091977,0.15056184169432618,0.1582518913819227,0.15749782454551475,0.010022720024428862,7.924243963256516e-14,0.16836726087883286,0.05191929009951411,0.09165169282560051,0.038984786513378555,0.08576311534355985,0.001027156411980067,1.8193997804898238e-14,0.11653653678460868,0.05180799842091977,0.15056184169432618,0.14751450984006825,0.15749782454551475,0.00876772263102779,7.924243963256516e-14,0.16836726087883286
sensitivity-gain125-B,app,B,intact,0.524931619118125,0.10884009347451573,0.4160915256436093,1546,True,,0.524931619118125,4.662388167023892,0.05191929009951411,0.09165169282560051,0.10183556651338208,0.08576311534355985,0.0068920402386856575,1.8193997804898238e-14,0.11653653678460868,0.05180799842091977,0.15056184169432618,0.1582518913819227,0.15749782454551475,0.010022720024428862,7.924243963256516e-14,0.16836726087883286,0.05191929009951411,0.09165169282560051,0.09075177393503531,0.08576311534355985,0.005593049018824887,1.8193997804898238e-14,0.11653653678460868,0.05180799842091977,0.15056184169432618,0.07518046981030437,0.15749782454551475,0.0012566853284179654,7.924243963256516e-14,0.16836726087883286
sensitivity-boundary002-A,app,A,intact,0.5639740434293867,0.06329114812061654,0.5006828953087702,636,True,,0.5639740434241582,4.6403034170216415,0.06820893468449453,0.08246933168899505,0.0747775049215447,0.07884731905465234,0.015479242678450932,0.011586384073637095,0.09885428882989394,0.06726231151479097,0.13884157412695416,0.11935636303181252,0.13410785795718638,0.01758197260854387,0.010565129093503526,0.13878067773178462,0.06820893468436784,0.08246933168851271,0.032604933113380266,0.07884731905392617,0.011580137015999652,0.011586384073613452,0.09885428883087317,0.067262311514939,0.1388415741277482,0.111802161780028,0.1341078579540128,0.01687534206323027,0.010565129094018688,0.13878067773022104
sensitivity-boundary002-B,app,B,intact,0.47977852953555555,0.10522254897121486,0.3745559805643407,1577,True,,0.4797785295221142,4.4918773749959655,0.06820893468449453,0.08246933168899505,0.0747775049215447,0.07884731905465234,0.015479242678450932,0.011586384073637095,0.09885428882989394,0.06726231151479097,0.13884157412695416,0.11935636303181252,0.13410785795718638,0.01758197260854387,0.010565129093503526,0.13878067773178462,0.06820893468436784,0.08246933168851271,0.0669092252479922,0.07884731905392617,0.014741363917560658,0.011586384073613452,0.09885428883087317,0.067262311514939,0.1388415741277482,0.06209174268569756,0.1341078579540128,0.012282428400109858,0.010565129094018688,0.13878067773022104
sensitivity-boundary005-A,app,A,intact,0.5722889780054217,0.0708140415271501,0.5014749364782716,654,True,,0.5722889779863629,4.566310416994384,0.0961655323500371,0.09078275266253945,0.0820141434722664,0.10911147721313226,0.032222446200088316,0.03399519180805649,0.12679004572889252,0.09509867182927645,0.15224608665187728,0.13060765815288145,0.168619222626187,0.03450924825509924,0.03288870342535721,0.1710504201940634,0.09616553234964319,0.09078275266085412,0.03507835312253304,0.10911147721086766,0.027883040118381646,0.03399519180744548,0.12679004573056124,0.09509867182974586,0.1522460866547691,0.12135880202467947,0.1686192226205987,0.033644308813585835,0.03288870342676942,0.17105042019133956
sensitivity-boundary005-B,app,B,intact,0.48792187013601385,0.11648293056478576,0.3714389395712281,1666,True,,0.4879218701122352,4.72358454100322,0.0961655323500371,0.09078275266253945,0.0820141434722664,0.10911147721313226,0.032222446200088316,0.03399519180805649,0.12679004572889252,0.09509867182927645,0.15224608665187728,0.13060765815288145,0.168619222626187,0.03450924825509924,0.03288870342535721,0.1710504201940634,0.09616553234964319,0.09078275266085412,0.07246089569285602,0.10911147721086766,0.03132722491078868,0.03399519180744548,0.12679004573056124,0.09509867182974586,0.1522460866547691,0.06688132533284233,0.1686192226205987,0.028610777544025016,0.03288870342676942,0.17105042019133956
sensitivity-apl05-A,app,A,intact,0.5660324035766456,0.06438911456246732,0.5016432890141783,622,True,,0.5660324035766456,4.584143500018399,0.051610930901548245,0.08425187106531613,0.07676928959430734,0.06556018743856118,0.004862137092289545,2.3504377564522134e-14,0.0870646978682754,0.05152359348819628,0.14755119802354286,0.12727372370120035,0.12706721967419304,0.007646555084892679,1.2061859572613205e-13,0.13323054295088718,0.051610930901548245,0.08425187106531613,0.03331538408436999,0.06556018743856118,0.0011149793342348432,2.3504377564522134e-14,0.0870646978682754,0.05152359348819628,0.14755119802354286,0.11907868132501195,0.12706721967419304,0.006879955131493347,1.2061859572613205e-13,0.13323054295088718
sensitivity-apl05-B,app,B,intact,0.4856953592195803,0.1105000053177877,0.3751953539017926,1564,True,,0.4856953592195803,4.515669417014578,0.051610930901548245,0.08425187106531613,0.07676928959430734,0.06556018743856118,0.004862137092289545,2.3504377564522134e-14,0.0870646978682754,0.05152359348819628,0.14755119802354286,0.12727372370120035,0.12706721967419304,0.007646555084892679,1.2061859572613205e-13,0.13323054295088718,0.051610930901548245,0.08425187106531613,0.0682862826858936,0.06556018743856118,0.0040666683163506035,2.3504377564522134e-14,0.0870646978682754,0.05152359348819628,0.14755119802354286,0.06545746674893224,0.12706721967419304,0.0019823226754935035,1.2061859572613205e-13,0.13323054295088718
sensitivity-apl2-A,app,A,intact,0.5474288549144215,0.049652490909283364,0.49777636400513814,595,True,,0.5474288549144215,4.814014500007033,0.051513505702623356,0.06776550097709812,0.06142626437473629,0.04967841340961123,0.0038549957652671456,2.167052376824846e-14,0.07194287509878476,0.051161042094356436,0.1085735878599247,0.09333938006369169,0.09132191240578508,0.005621079190281693,1.0019822611047316e-13,0.0981192433866886,0.051513505702623356,0.06776550097709812,0.02779975480640388,0.04967841340961123,0.0009402375937562477,2.167052376824846e-14,0.07194287509878476,0.051161042094356436,0.1085735878599247,0.0887048473436011,0.09132191240578508,0.005187013990854476,1.0019822611047316e-13,0.0981192433866886
sensitivity-apl2-B,app,B,intact,0.46027177284905707,0.08073246015443836,0.3795393126946187,1464,True,,0.46027177284905707,4.424228749994654,0.051513505702623356,0.06776550097709812,0.06142626437473629,0.04967841340961123,0.0038549957652671456,2.167052376824846e-14,0.07194287509878476,0.051161042094356436,0.1085735878599247,0.09333938006369169,0.09132191240578508,0.005621079190281693,1.0019822611047316e-13,0.0981192433866886,0.051513505702623356,0.06776550097709812,0.0564671709336669,0.04967841340961123,0.003388777058737568,2.167052376824846e-14,0.07194287509878476,0.051161042094356436,0.1085735878599247,0.050377898125144385,0.09132191240578508,0.0016564272748715728,1.0019822611047316e-13,0.0981192433866886
sensitivity-boundary_noise-A,app,A,intact,0.5632810554030254,0.0647195037310695,0.4985615516719559,633,True,True,0.5632810553941054,9.179204459011089,0.06837230283966707,0.0826440121464331,0.07484630283772803,0.07971821802969306,0.015217209358728641,0.011326996708001094,0.09818853263681743,0.06746607415331184,0.1392251588268975,0.11960290888082983,0.13515774302321876,0.017358144969448843,0.010440033222245671,0.1383158097505497,0.06830566158719588,0.0824519187823157,0.03268679838227813,0.07796706133602009,0.012003496651229807,0.011492909502580095,0.09889500805880225,0.06740316158963863,0.1388046467484229,0.1118622679732702,0.13323172065319094,0.01726157908382981,0.010577419940812828,0.1388036201890301
sensitivity-boundary_noise-B,app,B,intact,0.48024536227928294,0.10503955085260597,0.37520581142667697,1583,True,True,0.4802453622672117,9.27161020800122,0.06837230283966707,0.0826440121464331,0.07484630283772803,0.07971821802969306,0.015217209358728641,0.011326996708001094,0.09818853263681743,0.06746607415331184,0.1392251588268975,0.11960290888082983,0.13515774302321876,0.017358144969448843,0.010440033222245671,0.1383158097505497,0.06830566158719588,0.0824519187823157,0.06698448080467495,0.07796706133602009,0.015118748166446249,0.011492909502580095,0.09889500805880225,0.06740316158963863,0.1388046467484229,0.06216416657569965,0.13323172065319094,0.01270214115459753,0.010577419940812828,0.1388036201890301
